scenario_id,contingency_type,outage_type,description,severity,num_elements_out,element1_type,element1_name,element1_class,element1_index,element1_rating_capacity,element2_type,element2_name,element2_class,element2_index,element2_rating_capacity,generation_date,notes
130,N-2,line+line,Double outage: Line 05 - 06 + Line 17 - 27,critical,2,line,Line 05 - 06,ElmLne,1,0.0,line,Line 17 - 27,ElmLne,30,0.0,2025-08-03T14:26:32.077394,Auto-generated N-2 contingency
131,N-2,line+line,Double outage: Line 05 - 06 + Line 07 - 08,critical,2,line,Line 05 - 06,ElmLne,1,0.0,line,Line 07 - 08,ElmLne,31,0.0,2025-08-03T14:26:32.077394,Auto-generated N-2 contingency
132,N-2,line+line,Double outage: Line 05 - 06 + Line 10 - 13,critical,2,line,Line 05 - 06,ElmLne,1,0.0,line,Line 10 - 13,ElmLne,32,0.0,2025-08-03T14:26:32.077394,Auto-generated N-2 contingency
133,N-2,line+line,Double outage: Line 05 - 06 + Line 04 - 05,critical,2,line,Line 05 - 06,ElmLne,1,0.0,line,Line 04 - 05,ElmLne,33,0.0,2025-08-03T14:26:32.077394,Auto-generated N-2 contingency
134,N-2,line+transformer,Double outage: Line 05 - 06 + Trf 23 - 36,critical,2,line,Line 05 - 06,ElmLne,1,0.0,transformer,Trf 23 - 36,ElmTr2,0,0.0,2025-08-03T14:26:32.077394,Auto-generated N-2 contingency
135,N-2,line+transformer,Double outage: Line 05 - 06 + Trf 25 - 37,critical,2,line,Line 05 - 06,ElmLne,1,0.0,transformer,Trf 25 - 37,ElmTr2,1,0.0,2025-08-03T14:26:32.077394,Auto-generated N-2 contingency
136,N-2,line+transformer,Double outage: Line 05 - 06 + Trf 19 - 33,critical,2,line,Line 05 - 06,ElmLne,1,0.0,transformer,Trf 19 - 33,ElmTr2,2,0.0,2025-08-03T14:26:32.077394,Auto-generated N-2 contingency
137,N-2,line+transformer,Double outage: Line 05 - 06 + Trf 20 - 34,critical,2,line,Line 05 - 06,ElmLne,1,0.0,transformer,Trf 20 - 34,ElmTr2,3,0.0,2025-08-03T14:26:32.077394,Auto-generated N-2 contingency
138,N-2,line+transformer,Double outage: Line 05 - 06 + Trf 02 - 30,critical,2,line,Line 05 - 06,ElmLne,1,0.0,transformer,Trf 02 - 30,ElmTr2,4,0.0,2025-08-03T14:26:32.077394,Auto-generated N-2 contingency
139,N-2,line+transformer,Double outage: Line 05 - 06 + Trf 22 - 35,critical,2,line,Line 05 - 06,ElmLne,1,0.0,transformer,Trf 22 - 35,ElmTr2,5,0.0,2025-08-03T14:26:32.077394,Auto-generated N-2 contingency
140,N-2,line+transformer,Double outage: Line 05 - 06 + Trf 10 - 32,critical,2,line,Line 05 - 06,ElmLne,1,0.0,transformer,Trf 10 - 32,ElmTr2,6,0.0,2025-08-03T14:26:32.077394,Auto-generated N-2 contingency
141,N-2,line+transformer,Double outage: Line 05 - 06 + Trf 06 - 31,critical,2,line,Line 05 - 06,ElmLne,1,0.0,transformer,Trf 06 - 31,ElmTr2,7,0.0,2025-08-03T14:26:32.077394,Auto-generated N-2 contingency
142,N-2,line+transformer,Double outage: Line 05 - 06 + Trf 11 - 12,critical,2,line,Line 05 - 06,ElmLne,1,0.0,transformer,Trf 11 - 12,ElmTr2,8,0.0,2025-08-03T14:26:32.077394,Auto-generated N-2 contingency
143,N-2,line+transformer,Double outage: Line 05 - 06 + Trf 13 - 12,critical,2,line,Line 05 - 06,ElmLne,1,0.0,transformer,Trf 13 - 12,ElmTr2,9,0.0,2025-08-03T14:26:32.077394,Auto-generated N-2 contingency
144,N-2,line+transformer,Double outage: Line 05 - 06 + Trf 29 - 38,critical,2,line,Line 05 - 06,ElmLne,1,0.0,transformer,Trf 29 - 38,ElmTr2,10,0.0,2025-08-03T14:26:32.077394,Auto-generated N-2 contingency
145,N-2,line+transformer,Double outage: Line 05 - 06 + Trf 19 - 20,critical,2,line,Line 05 - 06,ElmLne,1,0.0,transformer,Trf 19 - 20,ElmTr2,11,0.0,2025-08-03T14:26:32.077394,Auto-generated N-2 contingency
146,N-2,line+line,Double outage: Line 14 - 15 + Line 25 - 26,critical,2,line,Line 14 - 15,ElmLne,2,0.0,line,Line 25 - 26,ElmLne,3,0.0,2025-08-03T14:26:32.077394,Auto-generated N-2 contingency
147,N-2,line+line,Double outage: Line 14 - 15 + Line 04 - 14,critical,2,line,Line 14 - 15,ElmLne,2,0.0,line,Line 04 - 14,ElmLne,4,0.0,2025-08-03T14:26:32.077394,Auto-generated N-2 contingency
148,N-2,line+line,Double outage: Line 14 - 15 + Line 05 - 08,critical,2,line,Line 14 - 15,ElmLne,2,0.0,line,Line 05 - 08,ElmLne,5,0.0,2025-08-03T14:26:32.077394,Auto-generated N-2 contingency
149,N-2,line+line,Double outage: Line 14 - 15 + Line 23 - 24,critical,2,line,Line 14 - 15,ElmLne,2,0.0,line,Line 23 - 24,ElmLne,6,0.0,2025-08-03T14:26:32.077394,Auto-generated N-2 contingency
150,N-2,line+line,Double outage: Line 14 - 15 + Line 13 - 14,critical,2,line,Line 14 - 15,ElmLne,2,0.0,line,Line 13 - 14,ElmLne,7,0.0,2025-08-03T14:26:32.077394,Auto-generated N-2 contingency
151,N-2,line+line,Double outage: Line 14 - 15 + Line 26 - 27,critical,2,line,Line 14 - 15,ElmLne,2,0.0,line,Line 26 - 27,ElmLne,8,0.0,2025-08-03T14:26:32.077394,Auto-generated N-2 contingency
152,N-2,line+line,Double outage: Line 14 - 15 + Line 09 - 39,critical,2,line,Line 14 - 15,ElmLne,2,0.0,line,Line 09 - 39,ElmLne,9,0.0,2025-08-03T14:26:32.077394,Auto-generated N-2 contingency
153,N-2,line+line,Double outage: Line 14 - 15 + Line 28 - 29,critical,2,line,Line 14 - 15,ElmLne,2,0.0,line,Line 28 - 29,ElmLne,10,0.0,2025-08-03T14:26:32.077394,Auto-generated N-2 contingency
154,N-2,line+line,Double outage: Line 14 - 15 + Line 06 - 07,critical,2,line,Line 14 - 15,ElmLne,2,0.0,line,Line 06 - 07,ElmLne,11,0.0,2025-08-03T14:26:32.077394,Auto-generated N-2 contingency
155,N-2,line+line,Double outage: Line 14 - 15 + Line 01 - 39,critical,2,line,Line 14 - 15,ElmLne,2,0.0,line,Line 01 - 39,ElmLne,12,0.0,2025-08-03T14:26:32.077394,Auto-generated N-2 contingency
156,N-2,line+line,Double outage: Line 14 - 15 + Line 16 - 24,critical,2,line,Line 14 - 15,ElmLne,2,0.0,line,Line 16 - 24,ElmLne,13,0.0,2025-08-03T14:26:32.077394,Auto-generated N-2 contingency
157,N-2,line+line,Double outage: Line 14 - 15 + Line 15 - 16,critical,2,line,Line 14 - 15,ElmLne,2,0.0,line,Line 15 - 16,ElmLne,14,0.0,2025-08-03T14:26:32.077394,Auto-generated N-2 contingency
158,N-2,line+line,Double outage: Line 14 - 15 + Line 02 - 25,critical,2,line,Line 14 - 15,ElmLne,2,0.0,line,Line 02 - 25,ElmLne,15,0.0,2025-08-03T14:26:32.077394,Auto-generated N-2 contingency
159,N-2,line+line,Double outage: Line 14 - 15 + Line 03 - 04,critical,2,line,Line 14 - 15,ElmLne,2,0.0,line,Line 03 - 04,ElmLne,16,0.0,2025-08-03T14:26:32.077394,Auto-generated N-2 contingency
160,N-2,line+line,Double outage: Line 14 - 15 + Line 16 - 19,critical,2,line,Line 14 - 15,ElmLne,2,0.0,line,Line 16 - 19,ElmLne,17,0.0,2025-08-03T14:26:32.077394,Auto-generated N-2 contingency
161,N-2,line+line,Double outage: Line 14 - 15 + Line 16 - 21,critical,2,line,Line 14 - 15,ElmLne,2,0.0,line,Line 16 - 21,ElmLne,18,0.0,2025-08-03T14:26:32.077394,Auto-generated N-2 contingency
162,N-2,line+line,Double outage: Line 14 - 15 + Line 22 - 23,critical,2,line,Line 14 - 15,ElmLne,2,0.0,line,Line 22 - 23,ElmLne,19,0.0,2025-08-03T14:26:32.077394,Auto-generated N-2 contingency
163,N-2,line+line,Double outage: Line 14 - 15 + Line 26 - 28,critical,2,line,Line 14 - 15,ElmLne,2,0.0,line,Line 26 - 28,ElmLne,20,0.0,2025-08-03T14:26:32.077394,Auto-generated N-2 contingency
164,N-2,line+line,Double outage: Line 14 - 15 + Line 10 - 11,critical,2,line,Line 14 - 15,ElmLne,2,0.0,line,Line 10 - 11,ElmLne,21,0.0,2025-08-03T14:26:32.077394,Auto-generated N-2 contingency
165,N-2,line+line,Double outage: Line 14 - 15 + Line 01 - 02,critical,2,line,Line 14 - 15,ElmLne,2,0.0,line,Line 01 - 02,ElmLne,22,0.0,2025-08-03T14:26:32.077394,Auto-generated N-2 contingency
166,N-2,line+line,Double outage: Line 14 - 15 + Line 08 - 09,critical,2,line,Line 14 - 15,ElmLne,2,0.0,line,Line 08 - 09,ElmLne,23,0.0,2025-08-03T14:26:32.077394,Auto-generated N-2 contingency
167,N-2,line+line,Double outage: Line 14 - 15 + Line 21 - 22,critical,2,line,Line 14 - 15,ElmLne,2,0.0,line,Line 21 - 22,ElmLne,24,0.0,2025-08-03T14:26:32.077394,Auto-generated N-2 contingency
168,N-2,line+line,Double outage: Line 14 - 15 + Line 03 - 18,critical,2,line,Line 14 - 15,ElmLne,2,0.0,line,Line 03 - 18,ElmLne,25,0.0,2025-08-03T14:26:32.077394,Auto-generated N-2 contingency
169,N-2,line+line,Double outage: Line 14 - 15 + Line 26 - 29,critical,2,line,Line 14 - 15,ElmLne,2,0.0,line,Line 26 - 29,ElmLne,26,0.0,2025-08-03T14:26:32.077394,Auto-generated N-2 contingency
170,N-2,line+line,Double outage: Line 14 - 15 + Line 16 - 17,critical,2,line,Line 14 - 15,ElmLne,2,0.0,line,Line 16 - 17,ElmLne,27,0.0,2025-08-03T14:26:32.077394,Auto-generated N-2 contingency
171,N-2,line+line,Double outage: Line 14 - 15 + Line 02 - 03,critical,2,line,Line 14 - 15,ElmLne,2,0.0,line,Line 02 - 03,ElmLne,28,0.0,2025-08-03T14:26:32.077394,Auto-generated N-2 contingency
172,N-2,line+line,Double outage: Line 14 - 15 + Line 06 - 11,critical,2,line,Line 14 - 15,ElmLne,2,0.0,line,Line 06 - 11,ElmLne,29,0.0,2025-08-03T14:26:32.077394,Auto-generated N-2 contingency
173,N-2,line+line,Double outage: Line 14 - 15 + Line 17 - 27,critical,2,line,Line 14 - 15,ElmLne,2,0.0,line,Line 17 - 27,ElmLne,30,0.0,2025-08-03T14:26:32.077394,Auto-generated N-2 contingency
174,N-2,line+line,Double outage: Line 14 - 15 + Line 07 - 08,critical,2,line,Line 14 - 15,ElmLne,2,0.0,line,Line 07 - 08,ElmLne,31,0.0,2025-08-03T14:26:32.077394,Auto-generated N-2 contingency
175,N-2,line+line,Double outage: Line 14 - 15 + Line 10 - 13,critical,2,line,Line 14 - 15,ElmLne,2,0.0,line,Line 10 - 13,ElmLne,32,0.0,2025-08-03T14:26:32.077394,Auto-generated N-2 contingency
176,N-2,line+line,Double outage: Line 14 - 15 + Line 04 - 05,critical,2,line,Line 14 - 15,ElmLne,2,0.0,line,Line 04 - 05,ElmLne,33,0.0,2025-08-03T14:26:32.077394,Auto-generated N-2 contingency
177,N-2,line+transformer,Double outage: Line 14 - 15 + Trf 23 - 36,critical,2,line,Line 14 - 15,ElmLne,2,0.0,transformer,Trf 23 - 36,ElmTr2,0,0.0,2025-08-03T14:26:32.077394,Auto-generated N-2 contingency
178,N-2,line+transformer,Double outage: Line 14 - 15 + Trf 25 - 37,critical,2,line,Line 14 - 15,ElmLne,2,0.0,transformer,Trf 25 - 37,ElmTr2,1,0.0,2025-08-03T14:26:32.077394,Auto-generated N-2 contingency
179,N-2,line+transformer,Double outage: Line 14 - 15 + Trf 19 - 33,critical,2,line,Line 14 - 15,ElmLne,2,0.0,transformer,Trf 19 - 33,ElmTr2,2,0.0,2025-08-03T14:26:32.077394,Auto-generated N-2 contingency
180,N-2,line+transformer,Double outage: Line 14 - 15 + Trf 20 - 34,critical,2,line,Line 14 - 15,ElmLne,2,0.0,transformer,Trf 20 - 34,ElmTr2,3,0.0,2025-08-03T14:26:32.077394,Auto-generated N-2 contingency
181,N-2,line+transformer,Double outage: Line 14 - 15 + Trf 02 - 30,critical,2,line,Line 14 - 15,ElmLne,2,0.0,transformer,Trf 02 - 30,ElmTr2,4,0.0,2025-08-03T14:26:32.078391,Auto-generated N-2 contingency
182,N-2,line+transformer,Double outage: Line 14 - 15 + Trf 22 - 35,critical,2,line,Line 14 - 15,ElmLne,2,0.0,transformer,Trf 22 - 35,ElmTr2,5,0.0,2025-08-03T14:26:32.078391,Auto-generated N-2 contingency
183,N-2,line+transformer,Double outage: Line 14 - 15 + Trf 10 - 32,critical,2,line,Line 14 - 15,ElmLne,2,0.0,transformer,Trf 10 - 32,ElmTr2,6,0.0,2025-08-03T14:26:32.078391,Auto-generated N-2 contingency
184,N-2,line+transformer,Double outage: Line 14 - 15 + Trf 06 - 31,critical,2,line,Line 14 - 15,ElmLne,2,0.0,transformer,Trf 06 - 31,ElmTr2,7,0.0,2025-08-03T14:26:32.078391,Auto-generated N-2 contingency
185,N-2,line+transformer,Double outage: Line 14 - 15 + Trf 11 - 12,critical,2,line,Line 14 - 15,ElmLne,2,0.0,transformer,Trf 11 - 12,ElmTr2,8,0.0,2025-08-03T14:26:32.078391,Auto-generated N-2 contingency
186,N-2,line+transformer,Double outage: Line 14 - 15 + Trf 13 - 12,critical,2,line,Line 14 - 15,ElmLne,2,0.0,transformer,Trf 13 - 12,ElmTr2,9,0.0,2025-08-03T14:26:32.078391,Auto-generated N-2 contingency
187,N-2,line+transformer,Double outage: Line 14 - 15 + Trf 29 - 38,critical,2,line,Line 14 - 15,ElmLne,2,0.0,transformer,Trf 29 - 38,ElmTr2,10,0.0,2025-08-03T14:26:32.078391,Auto-generated N-2 contingency
188,N-2,line+transformer,Double outage: Line 14 - 15 + Trf 19 - 20,critical,2,line,Line 14 - 15,ElmLne,2,0.0,transformer,Trf 19 - 20,ElmTr2,11,0.0,2025-08-03T14:26:32.078391,Auto-generated N-2 contingency
189,N-2,line+line,Double outage: Line 25 - 26 + Line 04 - 14,critical,2,line,Line 25 - 26,ElmLne,3,0.0,line,Line 04 - 14,ElmLne,4,0.0,2025-08-03T14:26:32.078391,Auto-generated N-2 contingency
190,N-2,line+line,Double outage: Line 25 - 26 + Line 05 - 08,critical,2,line,Line 25 - 26,ElmLne,3,0.0,line,Line 05 - 08,ElmLne,5,0.0,2025-08-03T14:26:32.078391,Auto-generated N-2 contingency
191,N-2,line+line,Double outage: Line 25 - 26 + Line 23 - 24,critical,2,line,Line 25 - 26,ElmLne,3,0.0,line,Line 23 - 24,ElmLne,6,0.0,2025-08-03T14:26:32.078391,Auto-generated N-2 contingency
192,N-2,line+line,Double outage: Line 25 - 26 + Line 13 - 14,critical,2,line,Line 25 - 26,ElmLne,3,0.0,line,Line 13 - 14,ElmLne,7,0.0,2025-08-03T14:26:32.078391,Auto-generated N-2 contingency
193,N-2,line+line,Double outage: Line 25 - 26 + Line 26 - 27,critical,2,line,Line 25 - 26,ElmLne,3,0.0,line,Line 26 - 27,ElmLne,8,0.0,2025-08-03T14:26:32.078391,Auto-generated N-2 contingency
194,N-2,line+line,Double outage: Line 25 - 26 + Line 09 - 39,critical,2,line,Line 25 - 26,ElmLne,3,0.0,line,Line 09 - 39,ElmLne,9,0.0,2025-08-03T14:26:32.078391,Auto-generated N-2 contingency
195,N-2,line+line,Double outage: Line 25 - 26 + Line 28 - 29,critical,2,line,Line 25 - 26,ElmLne,3,0.0,line,Line 28 - 29,ElmLne,10,0.0,2025-08-03T14:26:32.078391,Auto-generated N-2 contingency
196,N-2,line+line,Double outage: Line 25 - 26 + Line 06 - 07,critical,2,line,Line 25 - 26,ElmLne,3,0.0,line,Line 06 - 07,ElmLne,11,0.0,2025-08-03T14:26:32.078391,Auto-generated N-2 contingency
197,N-2,line+line,Double outage: Line 25 - 26 + Line 01 - 39,critical,2,line,Line 25 - 26,ElmLne,3,0.0,line,Line 01 - 39,ElmLne,12,0.0,2025-08-03T14:26:32.078391,Auto-generated N-2 contingency
198,N-2,line+line,Double outage: Line 25 - 26 + Line 16 - 24,critical,2,line,Line 25 - 26,ElmLne,3,0.0,line,Line 16 - 24,ElmLne,13,0.0,2025-08-03T14:26:32.078391,Auto-generated N-2 contingency
199,N-2,line+line,Double outage: Line 25 - 26 + Line 15 - 16,critical,2,line,Line 25 - 26,ElmLne,3,0.0,line,Line 15 - 16,ElmLne,14,0.0,2025-08-03T14:26:32.078391,Auto-generated N-2 contingency
200,N-2,line+line,Double outage: Line 25 - 26 + Line 02 - 25,critical,2,line,Line 25 - 26,ElmLne,3,0.0,line,Line 02 - 25,ElmLne,15,0.0,2025-08-03T14:26:32.078391,Auto-generated N-2 contingency
201,N-2,line+line,Double outage: Line 25 - 26 + Line 03 - 04,critical,2,line,Line 25 - 26,ElmLne,3,0.0,line,Line 03 - 04,ElmLne,16,0.0,2025-08-03T14:26:32.078391,Auto-generated N-2 contingency
202,N-2,line+line,Double outage: Line 25 - 26 + Line 16 - 19,critical,2,line,Line 25 - 26,ElmLne,3,0.0,line,Line 16 - 19,ElmLne,17,0.0,2025-08-03T14:26:32.078391,Auto-generated N-2 contingency
203,N-2,line+line,Double outage: Line 25 - 26 + Line 16 - 21,critical,2,line,Line 25 - 26,ElmLne,3,0.0,line,Line 16 - 21,ElmLne,18,0.0,2025-08-03T14:26:32.078391,Auto-generated N-2 contingency
204,N-2,line+line,Double outage: Line 25 - 26 + Line 22 - 23,critical,2,line,Line 25 - 26,ElmLne,3,0.0,line,Line 22 - 23,ElmLne,19,0.0,2025-08-03T14:26:32.078391,Auto-generated N-2 contingency
205,N-2,line+line,Double outage: Line 25 - 26 + Line 26 - 28,critical,2,line,Line 25 - 26,ElmLne,3,0.0,line,Line 26 - 28,ElmLne,20,0.0,2025-08-03T14:26:32.078391,Auto-generated N-2 contingency
206,N-2,line+line,Double outage: Line 25 - 26 + Line 10 - 11,critical,2,line,Line 25 - 26,ElmLne,3,0.0,line,Line 10 - 11,ElmLne,21,0.0,2025-08-03T14:26:32.078391,Auto-generated N-2 contingency
207,N-2,line+line,Double outage: Line 25 - 26 + Line 01 - 02,critical,2,line,Line 25 - 26,ElmLne,3,0.0,line,Line 01 - 02,ElmLne,22,0.0,2025-08-03T14:26:32.078391,Auto-generated N-2 contingency
208,N-2,line+line,Double outage: Line 25 - 26 + Line 08 - 09,critical,2,line,Line 25 - 26,ElmLne,3,0.0,line,Line 08 - 09,ElmLne,23,0.0,2025-08-03T14:26:32.078391,Auto-generated N-2 contingency
209,N-2,line+line,Double outage: Line 25 - 26 + Line 21 - 22,critical,2,line,Line 25 - 26,ElmLne,3,0.0,line,Line 21 - 22,ElmLne,24,0.0,2025-08-03T14:26:32.078391,Auto-generated N-2 contingency
210,N-2,line+line,Double outage: Line 25 - 26 + Line 03 - 18,critical,2,line,Line 25 - 26,ElmLne,3,0.0,line,Line 03 - 18,ElmLne,25,0.0,2025-08-03T14:26:32.078391,Auto-generated N-2 contingency
211,N-2,line+line,Double outage: Line 25 - 26 + Line 26 - 29,critical,2,line,Line 25 - 26,ElmLne,3,0.0,line,Line 26 - 29,ElmLne,26,0.0,2025-08-03T14:26:32.078391,Auto-generated N-2 contingency
212,N-2,line+line,Double outage: Line 25 - 26 + Line 16 - 17,critical,2,line,Line 25 - 26,ElmLne,3,0.0,line,Line 16 - 17,ElmLne,27,0.0,2025-08-03T14:26:32.078391,Auto-generated N-2 contingency
213,N-2,line+line,Double outage: Line 25 - 26 + Line 02 - 03,critical,2,line,Line 25 - 26,ElmLne,3,0.0,line,Line 02 - 03,ElmLne,28,0.0,2025-08-03T14:26:32.078391,Auto-generated N-2 contingency
214,N-2,line+line,Double outage: Line 25 - 26 + Line 06 - 11,critical,2,line,Line 25 - 26,ElmLne,3,0.0,line,Line 06 - 11,ElmLne,29,0.0,2025-08-03T14:26:32.078391,Auto-generated N-2 contingency
215,N-2,line+line,Double outage: Line 25 - 26 + Line 17 - 27,critical,2,line,Line 25 - 26,ElmLne,3,0.0,line,Line 17 - 27,ElmLne,30,0.0,2025-08-03T14:26:32.078391,Auto-generated N-2 contingency
216,N-2,line+line,Double outage: Line 25 - 26 + Line 07 - 08,critical,2,line,Line 25 - 26,ElmLne,3,0.0,line,Line 07 - 08,ElmLne,31,0.0,2025-08-03T14:26:32.078391,Auto-generated N-2 contingency
217,N-2,line+line,Double outage: Line 25 - 26 + Line 10 - 13,critical,2,line,Line 25 - 26,ElmLne,3,0.0,line,Line 10 - 13,ElmLne,32,0.0,2025-08-03T14:26:32.078391,Auto-generated N-2 contingency
218,N-2,line+line,Double outage: Line 25 - 26 + Line 04 - 05,critical,2,line,Line 25 - 26,ElmLne,3,0.0,line,Line 04 - 05,ElmLne,33,0.0,2025-08-03T14:26:32.078391,Auto-generated N-2 contingency
219,N-2,line+transformer,Double outage: Line 25 - 26 + Trf 23 - 36,critical,2,line,Line 25 - 26,ElmLne,3,0.0,transformer,Trf 23 - 36,ElmTr2,0,0.0,2025-08-03T14:26:32.078391,Auto-generated N-2 contingency
220,N-2,line+transformer,Double outage: Line 25 - 26 + Trf 25 - 37,critical,2,line,Line 25 - 26,ElmLne,3,0.0,transformer,Trf 25 - 37,ElmTr2,1,0.0,2025-08-03T14:26:32.078391,Auto-generated N-2 contingency
221,N-2,line+transformer,Double outage: Line 25 - 26 + Trf 19 - 33,critical,2,line,Line 25 - 26,ElmLne,3,0.0,transformer,Trf 19 - 33,ElmTr2,2,0.0,2025-08-03T14:26:32.078391,Auto-generated N-2 contingency
222,N-2,line+transformer,Double outage: Line 25 - 26 + Trf 20 - 34,critical,2,line,Line 25 - 26,ElmLne,3,0.0,transformer,Trf 20 - 34,ElmTr2,3,0.0,2025-08-03T14:26:32.078391,Auto-generated N-2 contingency
223,N-2,line+transformer,Double outage: Line 25 - 26 + Trf 02 - 30,critical,2,line,Line 25 - 26,ElmLne,3,0.0,transformer,Trf 02 - 30,ElmTr2,4,0.0,2025-08-03T14:26:32.078391,Auto-generated N-2 contingency
224,N-2,line+transformer,Double outage: Line 25 - 26 + Trf 22 - 35,critical,2,line,Line 25 - 26,ElmLne,3,0.0,transformer,Trf 22 - 35,ElmTr2,5,0.0,2025-08-03T14:26:32.078391,Auto-generated N-2 contingency
225,N-2,line+transformer,Double outage: Line 25 - 26 + Trf 10 - 32,critical,2,line,Line 25 - 26,ElmLne,3,0.0,transformer,Trf 10 - 32,ElmTr2,6,0.0,2025-08-03T14:26:32.078391,Auto-generated N-2 contingency
226,N-2,line+transformer,Double outage: Line 25 - 26 + Trf 06 - 31,critical,2,line,Line 25 - 26,ElmLne,3,0.0,transformer,Trf 06 - 31,ElmTr2,7,0.0,2025-08-03T14:26:32.078391,Auto-generated N-2 contingency
227,N-2,line+transformer,Double outage: Line 25 - 26 + Trf 11 - 12,critical,2,line,Line 25 - 26,ElmLne,3,0.0,transformer,Trf 11 - 12,ElmTr2,8,0.0,2025-08-03T14:26:32.078391,Auto-generated N-2 contingency
228,N-2,line+transformer,Double outage: Line 25 - 26 + Trf 13 - 12,critical,2,line,Line 25 - 26,ElmLne,3,0.0,transformer,Trf 13 - 12,ElmTr2,9,0.0,2025-08-03T14:26:32.078391,Auto-generated N-2 contingency
229,N-2,line+transformer,Double outage: Line 25 - 26 + Trf 29 - 38,critical,2,line,Line 25 - 26,ElmLne,3,0.0,transformer,Trf 29 - 38,ElmTr2,10,0.0,2025-08-03T14:26:32.078391,Auto-generated N-2 contingency
230,N-2,line+transformer,Double outage: Line 25 - 26 + Trf 19 - 20,critical,2,line,Line 25 - 26,ElmLne,3,0.0,transformer,Trf 19 - 20,ElmTr2,11,0.0,2025-08-03T14:26:32.078391,Auto-generated N-2 contingency
231,N-2,line+line,Double outage: Line 04 - 14 + Line 05 - 08,critical,2,line,Line 04 - 14,ElmLne,4,0.0,line,Line 05 - 08,ElmLne,5,0.0,2025-08-03T14:26:32.078391,Auto-generated N-2 contingency
232,N-2,line+line,Double outage: Line 04 - 14 + Line 23 - 24,critical,2,line,Line 04 - 14,ElmLne,4,0.0,line,Line 23 - 24,ElmLne,6,0.0,2025-08-03T14:26:32.078391,Auto-generated N-2 contingency
233,N-2,line+line,Double outage: Line 04 - 14 + Line 13 - 14,critical,2,line,Line 04 - 14,ElmLne,4,0.0,line,Line 13 - 14,ElmLne,7,0.0,2025-08-03T14:26:32.078391,Auto-generated N-2 contingency
234,N-2,line+line,Double outage: Line 04 - 14 + Line 26 - 27,critical,2,line,Line 04 - 14,ElmLne,4,0.0,line,Line 26 - 27,ElmLne,8,0.0,2025-08-03T14:26:32.078391,Auto-generated N-2 contingency
235,N-2,line+line,Double outage: Line 04 - 14 + Line 09 - 39,critical,2,line,Line 04 - 14,ElmLne,4,0.0,line,Line 09 - 39,ElmLne,9,0.0,2025-08-03T14:26:32.078391,Auto-generated N-2 contingency
236,N-2,line+line,Double outage: Line 04 - 14 + Line 28 - 29,critical,2,line,Line 04 - 14,ElmLne,4,0.0,line,Line 28 - 29,ElmLne,10,0.0,2025-08-03T14:26:32.078391,Auto-generated N-2 contingency
237,N-2,line+line,Double outage: Line 04 - 14 + Line 06 - 07,critical,2,line,Line 04 - 14,ElmLne,4,0.0,line,Line 06 - 07,ElmLne,11,0.0,2025-08-03T14:26:32.078391,Auto-generated N-2 contingency
238,N-2,line+line,Double outage: Line 04 - 14 + Line 01 - 39,critical,2,line,Line 04 - 14,ElmLne,4,0.0,line,Line 01 - 39,ElmLne,12,0.0,2025-08-03T14:26:32.078391,Auto-generated N-2 contingency
